"","bureau","CS1","CS2","CS3","CS4","CS5","CS6","CS7","CS8","18-24 ans","25-39 ans","40-54 ans","55-64 ans","65-79 ans","80 ans","Arthaud","Asselineau","Cheminade","Dupont_Aignan","Fillon","Hamon","Lassalle","Lepen","Macron","Melenchon","Poutou"
"219",1356,0.00983476245227439,2.1181611792067,35.9734796250626,16.820075017941,11.1902152375129,2.6722322532542,16.9389567738313,14.2900160768236,13.4308660385883,31.5899067529234,17.1876903900127,11.1264299400352,9.81248253585021,3.74018968254039,0.441361916771753,0.819672131147541,0.126103404791929,1.0718789407314,17.2131147540984,10.2774274905422,0.315258511979823,3.65699873896595,29.8865069356873,19.672131147541,0.630517023959647
"220",1357,0,1.85374757503683,35.3032521013984,16.6219125115857,11.7471669088119,3.0480454478883,16.3291203572173,15.1235837049669,15.0292792528841,29.7623504483609,17.7136320126072,11.1585787251143,9.73544740596547,3.12563222340967,0.324044069993519,0.84251458198315,0.129617627997408,0.907323395981854,13.9338950097213,10.9526895657809,0.388852883992223,5.18470511989631,28.5806869734284,21.7109526895658,0.84251458198315
"221",1358,0,2.25883946439064,32.5159026835969,15.6877934975601,11.0273572454818,3.05710446943154,16.3688676838658,19.102014591529,18.8832154684174,29.5750563224535,15.5808734096654,10.3103028053926,9.90530830668171,3.32534796991701,0.319897632757518,0.895713371721049,0.127959053103007,1.02367242482406,15.0351887396033,11.4523352527191,0.383877159309021,3.77479206653871,32.8214971209213,18.6180422264875,0.575815738963532
"222",1359,0.0238954012500567,2.21644079836065,31.4997522514745,15.6626785136596,11.0946829541936,2.7600328902876,20.3728845040417,16.3578067393372,13.6802553696019,29.8455959118956,15.3843749912259,12.0239668601204,11.2240410192413,5.29866580870862,0.454545454545455,0.738636363636364,0.170454545454545,1.30681818181818,16.0795454545455,9.88636363636364,0.568181818181818,4.71590909090909,30.7386363636364,18.2386363636364,0.340909090909091
"223",1360,0,1.95142778165806,31.0768907420452,14.8170168026417,9.61570525160074,2.73614856700398,24.6196426089716,15.1759364438887,12.2759815158623,22.0336099000956,17.0172841604743,13.9190735140436,14.31804444334,7.24590987856755,0.37243947858473,0.434512725015518,0,1.55183116076971,14.95965238982,11.6697703289882,0.620732464307883,4.65549348230912,27.870887647424,18.4357541899441,0.558659217877095
"224",1361,0,2.17222472615576,27.9497499141097,13.7564623877678,7.82800423596519,2.29792059172719,21.0680305029654,24.9012311176254,12.7806155919233,21.077719161962,17.3513767927749,13.5768072643333,10.5939441702986,12.266326847473,0.196078431372549,0.784313725490196,0.261437908496732,1.04575163398693,15.6209150326797,10.9803921568627,0.522875816993464,3.33333333333333,34.7058823529412,17.0588235294118,0.588235294117647
"225",1362,0,2.14547977433931,29.8903041867941,13.6493635356387,8.60358587248456,2.48239232199923,22.4643057671081,20.7346711590571,11.6998783075704,20.3893560955803,18.3683941946085,13.8842775015751,12.1627322406591,9.33918258208472,0.644028103044497,0.409836065573771,0,1.34660421545667,18.559718969555,10.7142857142857,0.351288056206089,3.10304449648712,36.1826697892272,13.2903981264637,0.644028103044497
"226",1363,0.468054878314258,1.49134204762723,35.6407081013383,12.541121840771,6.3652892978436,1.39893141439231,27.3253505082676,14.7697593077645,11.570091138024,22.0664400901804,14.9382503687297,12.9444424032316,13.2090561486399,10.2293502883238,0.215827338129496,0.287769784172662,0.287769784172662,1.00719424460432,23.021582733813,8.56115107913669,0.359712230215827,2.30215827338129,36.8345323741007,14.3884892086331,0.719424460431655
"227",1364,0.000887399132537279,2.73116583282721,34.8649293567713,13.1072441390601,8.20104606166284,2.43748249884225,20.3293311840621,18.2511991522723,9.76991203580671,18.867149163341,21.5001867647828,13.8757305964255,11.7512763303166,5.62292331491333,0.206043956043956,0.755494505494505,0.137362637362637,1.99175824175824,14.0796703296703,10.1648351648352,0.274725274725275,4.25824175824176,34.7527472527472,16.6208791208791,0.480769230769231
"228",1365,0.00223478260718129,2.2316931427813,31.9312530224319,15.8075135572463,10.6074392603856,2.49688414939129,19.5943306684036,17.3178653617325,14.6097510923246,27.2954150870861,16.0033361970305,11.1982714060742,9.3020786900663,8.21644467776498,0.237812128418549,0.594530321046373,0,0.951248513674197,18.1331747919144,11.0582639714625,0.297265160523187,2.43757431629013,37.2770511296076,15.4577883472057,0.653983353151011
"229",1366,0.229968852338014,1.78027925518759,34.1147006781302,14.475596952126,9.56735649501374,2.13404251862087,22.8874282302196,14.810627018364,13.8139752870746,26.2859891437046,14.9985120680741,11.3269848293509,10.3565051771321,8.83794215017555,0.240818783865141,0.78266104756171,0,1.50511739915713,19.3257074051776,10.0541842263697,0.361228175797712,4.15412402167369,33.5942203491872,16.0144491270319,0.481637567730283
"230",1367,1.5824419364934e-06,2.7463722218489,34.1402847801532,16.4706814430479,7.66505551657022,1.64664841427811,21.8937042208004,15.4131232211484,12.134627594808,23.7433127438112,17.4859873664945,13.3807853527695,13.6058656610161,6.44168186626786,0.0667556742323097,0.934579439252336,0.0667556742323097,1.20160213618158,17.9572763684913,10.1468624833111,0.200267022696929,2.67022696929239,32.1762349799733,17.7570093457944,0.534045393858478
"231",1368,0.00986752073934373,4.35020962641058,27.6478387904153,16.1399412736645,14.7875301531138,5.14689034786831,13.0157680308992,18.8718756233844,12.5455355860862,26.695706902844,21.2899404894555,12.4857244513607,6.03279996632068,1.89055112759647,0.417536534446764,1.1134307585247,0.139178844815588,1.1830201809325,8.48990953375087,11.5518441196938,0.69589422407794,5.14961725817676,31.1064718162839,23.3820459290188,0.626304801670146
"232",1369,0,2.27974505513418,33.2300543399424,17.8129612387962,11.5148264298371,3.05260715943095,17.8127120530048,14.3357296525184,11.1644238617328,30.9736035404639,17.5627788732698,11.6064369403164,10.5852450938912,3.70997975960988,0.0716845878136201,0.645161290322581,0,1.29032258064516,16.7741935483871,10.9677419354839,0.50179211469534,4.01433691756272,30.752688172043,17.6344086021505,0.14336917562724
"233",1370,0,2.05883416053563,18.723537853428,16.5285293199612,16.9503022186019,6.34612748865197,14.5856925648755,24.8029441016788,12.6052437388277,20.0156628113719,23.3025751319506,13.1837943490865,6.98550295375829,1.673812305199,0.171526586620926,0.686106346483705,0.257289879931389,1.28644939965695,12.1783876500858,8.91938250428817,0.943396226415094,4.8885077186964,31.8181818181818,23.156089193825,0.771869639794168
"234",1371,0.0257501457936521,2.22850945640244,28.8101355148714,16.8380092573579,16.001359115113,5.90029398130795,8.03251891256693,22.1630731624166,11.8947431006676,23.0454416454845,24.9044900175831,10.176904847807,4.61245622668348,0.879354977782177,0.427715996578272,1.19760479041916,0.256629597946963,1.8819503849444,11.0350727117194,11.1206159110351,0.256629597946963,6.92899914456801,30.196749358426,24.4653550042772,0.684345594525235
"235",1401,0.00109869683025406,2.2120166763376,35.3403543328732,14.6307762863435,9.49633175153911,1.76228682675474,20.3116034588877,16.2690620762504,13.673877558645,28.7809178266533,15.3672713542863,12.3654019348457,10.2619898409866,5.9242237990619,0.295420974889217,0.51698670605613,0.0738552437223043,0.886262924667651,16.5435745937962,9.37961595273264,0.664697193500739,2.88035450516987,35.3028064992614,15.4357459379616,0.443131462333826
"236",1402,9.91017583444196e-06,2.0651513448418,33.1476199248383,12.7068572362176,8.91225875143604,2.00232631999764,27.1115059081081,14.0275737656714,12.9642984873749,25.738088607022,16.314760570189,9.69760812403723,12.5514256893559,9.13041946911235,0.268456375838926,0.671140939597315,0.469798657718121,1.40939597315436,21.5436241610738,9.39597315436242,0.335570469798658,4.29530201342282,31.1409395973154,14.8322147651007,0.671140939597315
"237",1403,0.0464902223728684,2.63121797430339,34.717755725454,12.7324652052101,10.4249666401126,2.32461425316604,20.0353244876746,17.0871903378271,14.1102117136727,27.078885610749,16.6599777713044,11.3746838585451,10.3467455858499,6.58598565503837,0.126903553299492,0.824873096446701,0.0634517766497462,1.07868020304569,23.4771573604061,9.07360406091371,0.190355329949239,2.15736040609137,35.9137055837563,13.8324873096447,0.317258883248731
"238",1404,0.000249411741523875,2.19341009271827,32.4048731273319,13.515657813855,10.5465565564784,1.09136483288187,23.4504593562242,16.817481300589,15.7079065019194,24.9266341259205,14.682392894321,13.0398297583396,11.4679815364784,8.74947623722598,0.340136054421769,0.612244897959184,0.340136054421769,1.15646258503401,18.2993197278912,10,0.476190476190476,2.6530612244898,33.0612244897959,17.3469387755102,0.54421768707483
"239",1405,0.0841228263266311,3.07128849066,37.5219838644383,13.699287247699,7.94678785188635,2.35604363084649,19.7653986418868,15.5308979002463,12.4106584778711,28.0891037330435,17.7217403845558,11.0714115354045,9.85885841246656,6.96587444617339,0.140944326990839,0.422832980972516,0.0704721634954193,1.40944326990839,22.4806201550388,10.2889358703312,0.563777307963354,2.39605355884426,34.1789992952784,14.0944326990839,0.634249471458774
"240",1406,0.0806984361087712,2.91629131015945,38.0629849953683,14.0890886331943,7.42888296065483,2.36251647317438,19.9748567134912,15.0595971781942,11.9659787008795,28.3226008554312,17.7165328031046,10.8693038339053,10.1842631283093,6.714405918327,0.349162011173184,0.558659217877095,0.0698324022346369,0.977653631284916,19.9720670391061,11.0335195530726,0.349162011173184,2.51396648044693,34.5670391061453,14.804469273743,0.628491620111732
"241",1407,0.0755698758944569,2.00588485636384,36.7970953931489,13.0110223863748,7.82860086133971,2.08561274372937,21.628719622674,16.5863867294486,13.8405472510163,26.5156655053345,15.6198159822074,11.2344242061833,13.017491043329,5.53190691930247,0.131752305665349,0.790513833992095,0,1.44927536231884,22.3978919631094,13.1093544137022,0.263504611330698,3.68906455862978,29.5125164690382,13.768115942029,0.395256916996047
"242",1408,0.0422893821742184,2.26909208431323,33.1693902721711,12.5643454138865,8.36723294449767,1.84154983007817,28.8367753159322,12.8750520056121,11.7764026853686,25.7677303515045,16.1762597195547,9.93878320181004,13.746027895943,10.380500175304,0.137931034482759,0.206896551724138,0.137931034482759,1.10344827586207,22.7586206896552,10.1379310344828,0.206896551724138,2.68965517241379,37.3793103448276,12.1379310344828,0.344827586206897
"243",1409,0,2.05508837426141,29.8730991004769,13.8362000295764,12.3266537281364,3.65100104774575,21.2222874811589,17.0356702386442,12.7055629756828,23.6206386876349,19.2235906484369,11.0057897470273,11.1886683043344,5.0825238190427,0.132538104705103,0.530152418820411,0.132538104705103,1.19284294234592,21.2060967528164,9.87408880053015,0.397614314115308,2.4519549370444,33.1345261762757,14.7117296222664,0.397614314115308
"244",1410,0,1.68486739469579,23.1201248049922,14.7581903276131,17.0358814352574,4.74258970358814,21.6848673946958,16.9734789391576,11.4102905891762,19.7547320714476,20.6878165822447,12.7166089042922,11.7835243934951,5.22527326046388,0.284292821606254,0.995024875621891,0.213219616204691,2.06112295664534,17.4840085287846,9.23951670220327,0.284292821606254,5.54371002132196,27.6474769012082,17.0575692963753,0.568585643212509
"245",1411,9.61651120945796e-07,1.87569450133589,35.4458699045716,13.9871832705707,7.53112193142148,2.83730982425753,24.1251499942552,14.1510000217888,8.52513839961318,26.9552400639721,18.5901524479425,10.9212250327125,14.9261219839776,5.95782456225994,0.144404332129964,0.72202166064982,0.216606498194946,1.94945848375451,22.3104693140794,9.67509025270758,1.01083032490975,3.17689530685921,32.2743682310469,13.1407942238267,0.505415162454874
"246",1412,0.0814397026542335,2.38650291145063,33.234863229044,14.4660525627179,8.75001515166594,3.56587952541814,23.1777617991136,14.341614711125,10.9542610523893,26.4582204689209,18.9673807337511,10.5453727484625,13.9547331892114,5.83296458265752,0.268276324614353,0.335345405767941,0.469483568075117,1.74379610999329,23.608316566063,9.25553319919517,0.335345405767941,3.89000670690812,32.3943661971831,11.3346747149564,0.469483568075117
"247",1413,0,1.85922212323634,29.9035012103055,16.3224105671637,11.5452124497332,5.4228562506027,20.4712160754736,14.475581323485,13.8031138205714,25.7502264110307,19.611380143163,11.7152829065835,11.3870590554627,5.23655996419413,0.334896182183523,0.334896182183523,0.0669792364367046,1.33958472873409,20.9645010046885,8.37240455458808,0.602813127930342,3.28198258539853,36.8385800401875,13.9316811788346,0.468854655056932
"248",1414,0.162318167255225,2.95495231735654,33.1493897044971,11.3309132856199,8.86282957697282,2.55522355228969,22.1519786833646,18.8723675891508,9.78004194595167,20.0348078776863,19.9137598929507,13.4954307017228,14.2604121647228,5.76605527668632,0.127551020408163,0.637755102040816,0.0637755102040816,0.829081632653061,23.0229591836735,9.94897959183673,0.510204081632653,3.38010204081633,38.7755102040816,11.2244897959184,0.0637755102040816
"249",1415,0.068425378737843,2.80424136467961,27.7576758142849,16.8691929762601,13.5871773286579,5.2555993410901,15.025283396114,18.6453584258434,13.4541019094847,23.8652063823873,18.8398861781562,13.9680668681824,8.54440050263804,3.0703583856517,0.318471337579618,0.509554140127389,0.191082802547771,1.14649681528662,17.5796178343949,9.36305732484076,0.254777070063694,4.96815286624204,31.4649681528662,17.5796178343949,0.254777070063694
