"","bureau","distance","C11_POP15P","C11_POP15P_CS1","C11_POP15P_CS2","C11_POP15P_CS3","C11_POP15P_CS4","C11_POP15P_CS5","C11_POP15P_CS6","C11_POP15P_CS7","C11_POP15P_CS8","POP","POP02","POP0305","POP0610","POP1117","POP1824","POP2539","POP4054","POP5564","POP6579","POP80P","PARTHAUD","PASSELINEAU","PCHEMINADE","PDUPONTAIGNAN","PFILLON","PHAMON","PLASSALLE","PLEPEN","PMACRON","PMELENCHON","PPOUTOU"
"696",1763,4820.07458,2631.98713165383,0.178218615043646,5.47442264010414,33.7714792933935,14.2918210708814,9.74355404681422,2.69166868987861,16.9514945620955,16.8931611312349,2959.74617554476,2.74715626226137,2.20783394942577,3.08398686018633,5.71119932442001,12.6991988700834,29.4204263927882,17.6775907611163,11.517023844,9.36436007817926,5.57151157845575,0.134228187919463,0.469798657718121,0,1.47651006711409,42.2147651006711,3.28859060402685,0.335570469798658,2.28187919463087,28.8590604026846,5.57046979865772,0.134228187919463
"697",1764,4986.87149,1789.24831871921,0.207288474735883,5.11579138571934,34.1905081731345,14.1218310840749,9.65348674209789,2.79639509230844,17.2158850911889,16.7004951564675,2002.35380890373,2.70544299926592,1.98788837534437,3.18660344047007,5.15222217040486,12.7703829977997,29.5737793765457,17.4050879375447,11.7912879517714,9.70392784266261,5.73786782209689,0.0688231245698555,0.206469373709566,0.137646249139711,1.16999311768754,46.4556090846524,3.78527185134205,0.0688231245698555,2.68410185822436,26.4280798348245,5.712319339298,0.137646249139711
"698",1765,5145.3008,1909.85810848345,0.216187474021861,4.50232062738639,33.7440541109466,11.8719510900293,9.94224618290203,3.50119639384005,18.7390026152641,17.5256864974633,2160.17798565881,2.93105376232934,2.31208530627326,3.637732468602,4.849477174046,11.1775168983923,26.8427968399849,18.6117736490074,11.7600916440284,11.7488222667367,6.15758228633143,0,0.219138056975895,0.14609203798393,0.949598246895544,48.3564645726808,2.7027027027027,0.29218407596786,1.89919649379109,27.173119065011,3.94448502556611,0.0730460189919649
"699",1766,4844.31755,2997.93022967809,0.0835997427814797,4.64785376117871,39.6362928378726,12.8101529456274,8.20843753328861,2.46421984843194,15.6859570363179,16.4713593562488,3463.92264123727,3.69675507911057,2.66366746582254,3.74819114004903,5.50668224052196,11.8482903358363,28.2994785800004,18.7995642066108,11.3140081023372,9.3065586652208,4.85500077890045,0,0.43997485857951,0.251414204902577,0.942803268384664,40.6033940917662,3.01697045883092,0.251414204902577,3.39409176618479,29.1640477686989,6.536769327467,0.188560653676933
"700",1767,5012.96143,1908.73949261279,0.0359510810057685,3.53060211832722,35.4439499489313,13.5884440073126,8.25783630856121,3.37452759927775,19.8497037424589,15.9521328985128,2172.00743695872,2.91246154945359,2.85085944240609,4.12914665600178,4.39250503654466,10.3646982865257,25.6158383917621,18.3412025114564,13.2086739289243,12.30603470515,5.94624389776543,0.0618429189857761,0.309214594928881,0,0.618429189857761,46.7532467532467,3.46320346320346,0.185528756957328,2.5974025974026,27.3964131106988,5.56586270871985,0.123685837971552
"701",1801,4390.82173,2082.84873395406,0,2.56017306757257,31.5631620908648,17.8101917393407,14.0357488343173,4.88828828414128,19.1146208185077,10.059742524776,2354.59497765123,3.28138911185227,3.21023791010517,3.4595111285072,3.43905776901865,7.69387190379392,35.8785828596036,18.9301391515936,9.55694521129279,10.0518060524357,4.52820719698583,0.129032258064516,0.709677419354839,0.129032258064516,1.74193548387097,13.6129032258065,11.741935483871,0.516129032258065,3.54838709677419,32,17.0322580645161,0.774193548387097
"702",1802,4014.73309,1551.20004894182,0.117219298264895,3.37223646154541,33.1296053719992,17.1643539234613,10.0876560446008,4.58518306391071,16.7883064554465,14.7425211214105,1801.650807915,4.0667801338286,2.0950691738727,4.41915101657771,5.16071645940601,8.1385612635978,33.24297994469,19.9151410888704,9.4868071272759,9.60485455828049,3.84258339299026,0.134408602150538,0.403225806451613,0.336021505376344,1.0752688172043,15.3897849462366,11.0215053763441,0.403225806451613,2.75537634408602,34.2741935483871,16.9354838709677,0.537634408602151
"703",1804,4426.71626,2777.44337698655,0.000320021127534769,2.7058419382198,32.5111940938635,15.5675574766972,14.2266229933827,4.46265436081984,19.7452654677548,10.811834140837,3160.35014159018,3.63660961286109,3.26176929518847,3.51734113160724,3.67672868407458,6.63367771903512,35.1304819136466,19.2050371531248,10.5820197024558,10.1680393768286,4.22540181770107,0.224845418774592,0.786958965711074,0.112422709387296,1.34907251264755,13.09724564362,11.4109050028106,0.674536256323777,4.66554243957279,31.7594154019112,17.7627880831928,0.786958965711074
"704",1805,4204.99148,2339.2642325848,8.77111209671274e-05,3.00509395240765,38.7412506366827,15.2971020284456,11.3326158588199,2.39197827299871,17.8310993248811,11.3864927024221,2625.81900057853,3.57641121544472,2.14836328116018,3.04631108062377,3.70728455607766,5.77905335730697,37.1973974108812,19.4135739008464,11.8827826556471,9.5250694940978,3.69766561729473,0.0803212851405622,0.562248995983936,0.160642570281124,1.68674698795181,13.574297188755,10.7630522088353,0.481927710843374,3.6144578313253,35.0200803212851,18.7951807228916,0.481927710843374
"705",1806,4122.77032,2833.16296166635,0.0236204322027351,3.16729344551004,36.6795544166525,19.1776430330907,11.8559826137231,4.74121710521745,14.7317251589539,9.58926658410658,3269.36612496964,4.46841642418949,1.98019077052959,3.49419817416099,4.56956948790335,8.38413002963962,39.0057179427385,18.5637546536278,8.28652467159191,7.35259003604137,3.89034941225762,0.400266844563042,0.733822548365577,0.200133422281521,1.13408939292862,11.8745830553702,13.0753835890594,0.533689126084056,3.53569046030687,32.2214809873249,20.2134756504336,0.800533689126084
